game_date,home_name,away_name,home_score,away_score,home_win
2023-06-04,Pittsburgh Pirates,St. Louis Cardinals,2,1,1
2023-06-04,Boston Red Sox,Tampa Bay Rays,2,6,0
2023-06-04,Washington Nationals,Philadelphia Phillies,3,11,0
2023-06-04,New York Mets,Toronto Blue Jays,4,6,0
2023-06-04,Miami Marlins,Oakland Athletics,7,5,1
2023-06-04,Cincinnati Reds,Milwaukee Brewers,1,5,0
2023-06-04,Houston Astros,Los Angeles Angels,1,2,0
2023-06-04,Kansas City Royals,Colorado Rockies,2,0,1
2023-06-04,Minnesota Twins,Cleveland Guardians,1,2,0
2023-06-04,Chicago White Sox,Detroit Tigers,6,2,1
2023-06-04,Texas Rangers,Seattle Mariners,12,3,1
2023-06-04,San Francisco Giants,Baltimore Orioles,3,8,0
2023-06-04,Arizona Diamondbacks,Atlanta Braves,5,8,0
2023-06-04,San Diego Padres,Chicago Cubs,1,7,0
2023-06-04,Los Angeles Dodgers,New York Yankees,1,4,0
2023-06-05,Boston Red Sox,Tampa Bay Rays,1,4,0
2023-06-05,Philadelphia Phillies,Detroit Tigers,8,3,1
2023-06-05,Miami Marlins,Kansas City Royals,9,6,1
2023-06-05,Pittsburgh Pirates,Oakland Athletics,5,4,1
2023-06-05,Toronto Blue Jays,Houston Astros,4,11,0
2023-06-05,Cincinnati Reds,Milwaukee Brewers,2,0,1
2023-06-05,Texas Rangers,St. Louis Cardinals,4,3,1
2023-06-05,San Diego Padres,Chicago Cubs,5,0,1
2023-06-06,Tampa Bay Rays,Minnesota Twins,7,0,1
2023-06-06,Philadelphia Phillies,Detroit Tigers,1,0,1
2023-06-06,Miami Marlins,Kansas City Royals,6,1,1
2023-06-06,Washington Nationals,Arizona Diamondbacks,5,10,0
2023-06-06,Pittsburgh Pirates,Oakland Athletics,2,11,0
2023-06-06,New York Yankees,Chicago White Sox,2,3,0
2023-06-06,Toronto Blue Jays,Houston Astros,5,1,1
2023-06-06,Cleveland Guardians,Boston Red Sox,4,5,0
2023-06-06,Cincinnati Reds,Los Angeles Dodgers,9,8,1
2023-06-06,Atlanta Braves,New York Mets,6,4,1
2023-06-06,Milwaukee Brewers,Baltimore Orioles,4,3,1
2023-06-06,Texas Rangers,St. Louis Cardinals,6,4,1
2023-06-06,Colorado Rockies,San Francisco Giants,4,10,0
2023-06-06,Los Angeles Angels,Chicago Cubs,7,4,1
2023-06-06,San Diego Padres,Seattle Mariners,1,4,0
2023-06-07,Pittsburgh Pirates,Oakland Athletics,5,9,0
2023-06-07,San Diego Padres,Seattle Mariners,10,3,1
2023-06-07,Miami Marlins,Kansas City Royals,6,1,1
2023-06-07,Tampa Bay Rays,Minnesota Twins,2,1,1
2023-06-07,Washington Nationals,Arizona Diamondbacks,2,6,0
2023-06-07,Toronto Blue Jays,Houston Astros,3,2,1
2023-06-07,Cleveland Guardians,Boston Red Sox,5,2,1
2023-06-07,Cincinnati Reds,Los Angeles Dodgers,8,6,1
2023-06-07,Atlanta Braves,New York Mets,7,5,1
2023-06-07,Milwaukee Brewers,Baltimore Orioles,10,2,1
2023-06-07,Texas Rangers,St. Louis Cardinals,0,1,0
2023-06-07,Colorado Rockies,San Francisco Giants,4,5,0
2023-06-07,Los Angeles Angels,Chicago Cubs,6,2,1
2023-06-08,Cincinnati Reds,Los Angeles Dodgers,0,6,0
2023-06-08,Tampa Bay Rays,Minnesota Twins,4,2,1
2023-06-08,Milwaukee Brewers,Baltimore Orioles,3,6,0
2023-06-08,Colorado Rockies,San Francisco Giants,4,6,0
2023-06-08,New York Yankees,Chicago White Sox,5,6,0
2023-06-08,New York Yankees,Chicago White Sox,3,0,1
2023-06-08,Philadelphia Phillies,Detroit Tigers,3,2,1
2023-06-08,Toronto Blue Jays,Houston Astros,3,2,1
2023-06-08,Cleveland Guardians,Boston Red Sox,10,3,1
2023-06-08,Atlanta Braves,New York Mets,13,10,1
2023-06-08,Los Angeles Angels,Chicago Cubs,3,1,1
2023-06-09,Detroit Tigers,Arizona Diamondbacks,6,11,0
2023-06-09,Tampa Bay Rays,Texas Rangers,8,3,1
2023-06-09,Baltimore Orioles,Kansas City Royals,3,2,1
2023-06-09,Pittsburgh Pirates,New York Mets,14,7,1
2023-06-09,Philadelphia Phillies,Los Angeles Dodgers,5,4,1
2023-06-09,New York Yankees,Boston Red Sox,2,3,0
2023-06-09,Toronto Blue Jays,Minnesota Twins,2,3,0
2023-06-09,Cleveland Guardians,Houston Astros,10,9,1
2023-06-09,Atlanta Braves,Washington Nationals,3,2,1
2023-06-09,Chicago White Sox,Miami Marlins,2,1,1
2023-06-09,Milwaukee Brewers,Oakland Athletics,2,5,0
2023-06-09,St. Louis Cardinals,Cincinnati Reds,7,4,1
2023-06-09,Colorado Rockies,San Diego Padres,6,9,0
2023-06-09,Los Angeles Angels,Seattle Mariners,5,4,1
2023-06-09,San Francisco Giants,Chicago Cubs,2,3,0
2023-06-10,Detroit Tigers,Arizona Diamondbacks,0,5,0
2023-06-10,Chicago White Sox,Miami Marlins,1,5,0
2023-06-10,St. Louis Cardinals,Cincinnati Reds,4,8,0
2023-06-10,Toronto Blue Jays,Minnesota Twins,4,9,0
2023-06-10,Colorado Rockies,San Diego Padres,2,3,0
2023-06-10,Baltimore Orioles,Kansas City Royals,6,1,1
2023-06-10,Pittsburgh Pirates,New York Mets,1,5,0
2023-06-10,Philadelphia Phillies,Los Angeles Dodgers,0,9,0
2023-06-10,Tampa Bay Rays,Texas Rangers,4,8,0
2023-06-10,Atlanta Braves,Washington Nationals,6,4,1
2023-06-10,Milwaukee Brewers,Oakland Athletics,1,2,0
2023-06-10,Cleveland Guardians,Houston Astros,4,6,0
2023-06-10,San Francisco Giants,Chicago Cubs,0,4,0
2023-06-10,New York Yankees,Boston Red Sox,3,1,1
2023-06-10,Los Angeles Angels,Seattle Mariners,2,6,0
2023-06-11,Detroit Tigers,Arizona Diamondbacks,5,7,0
2023-06-11,Cleveland Guardians,Houston Astros,5,0,1
2023-06-11,Baltimore Orioles,Kansas City Royals,11,3,1
2023-06-11,Pittsburgh Pirates,New York Mets,2,1,1
2023-06-11,Philadelphia Phillies,Los Angeles Dodgers,7,3,1
2023-06-11,Atlanta Braves,Washington Nationals,2,6,0
2023-06-11,Toronto Blue Jays,Minnesota Twins,7,6,1
2023-06-11,Tampa Bay Rays,Texas Rangers,7,3,1
2023-06-11,Chicago White Sox,Miami Marlins,5,6,0
2023-06-11,Milwaukee Brewers,Oakland Athletics,6,8,0
2023-06-11,St. Louis Cardinals,Cincinnati Reds,3,4,0
2023-06-11,Colorado Rockies,San Diego Padres,5,4,1
2023-06-11,San Francisco Giants,Chicago Cubs,13,3,1
2023-06-11,Los Angeles Angels,Seattle Mariners,9,4,1
2023-06-11,New York Yankees,Boston Red Sox,2,3,0
2023-06-12,Detroit Tigers,Atlanta Braves,6,5,1
2023-06-12,Boston Red Sox,Colorado Rockies,3,4,0
2023-06-12,St. Louis Cardinals,San Francisco Giants,3,4,0
2023-06-12,Texas Rangers,Los Angeles Angels,6,9,0
2023-06-12,Kansas City Royals,Cincinnati Reds,4,5,0
2023-06-12,Oakland Athletics,Tampa Bay Rays,4,3,1
2023-06-12,Arizona Diamondbacks,Philadelphia Phillies,9,8,1
2023-06-12,Seattle Mariners,Miami Marlins,8,1,1
2023-06-13,Baltimore Orioles,Toronto Blue Jays,11,6,1
2023-06-13,Boston Red Sox,Colorado Rockies,6,7,0
2023-06-13,New York Mets,New York Yankees,6,7,0
2023-06-13,Minnesota Twins,Milwaukee Brewers,7,5,1
2023-06-13,St. Louis Cardinals,San Francisco Giants,3,11,0
2023-06-13,Chicago Cubs,Pittsburgh Pirates,11,3,1
2023-06-13,Texas Rangers,Los Angeles Angels,3,7,0
2023-06-13,Kansas City Royals,Cincinnati Reds,4,5,0
2023-06-13,Houston Astros,Washington Nationals,6,1,1
2023-06-13,San Diego Padres,Cleveland Guardians,6,3,1
2023-06-13,Oakland Athletics,Tampa Bay Rays,2,1,1
2023-06-13,Arizona Diamondbacks,Philadelphia Phillies,3,15,0
2023-06-13,Seattle Mariners,Miami Marlins,9,3,1
2023-06-13,Los Angeles Dodgers,Chicago White Sox,5,1,1
2023-06-14,Detroit Tigers,Atlanta Braves,7,10,0
2023-06-14,Detroit Tigers,Atlanta Braves,5,6,0
2023-06-14,Minnesota Twins,Milwaukee Brewers,4,2,1
2023-06-14,St. Louis Cardinals,San Francisco Giants,5,8,0
2023-06-14,Baltimore Orioles,Toronto Blue Jays,1,3,0
2023-06-14,Boston Red Sox,Colorado Rockies,6,3,1
2023-06-14,New York Mets,New York Yankees,4,3,1
2023-06-14,Chicago Cubs,Pittsburgh Pirates,10,6,1
2023-06-14,Texas Rangers,Los Angeles Angels,6,3,1
2023-06-14,Kansas City Royals,Cincinnati Reds,4,7,0
2023-06-14,Houston Astros,Washington Nationals,5,4,1
2023-06-14,San Diego Padres,Cleveland Guardians,5,0,1
2023-06-14,Oakland Athletics,Tampa Bay Rays,3,6,0
2023-06-14,Arizona Diamondbacks,Philadelphia Phillies,3,4,0
2023-06-14,Seattle Mariners,Miami Marlins,1,4,0
2023-06-14,Los Angeles Dodgers,Chicago White Sox,4,8,0
2023-06-15,Baltimore Orioles,Toronto Blue Jays,4,2,1
2023-06-15,Oakland Athletics,Tampa Bay Rays,3,4,0
2023-06-15,Arizona Diamondbacks,Philadelphia Phillies,4,5,0
2023-06-15,Minnesota Twins,Detroit Tigers,4,8,0
2023-06-15,Atlanta Braves,Colorado Rockies,8,3,1
2023-06-15,Chicago Cubs,Pittsburgh Pirates,7,2,1
2023-06-15,Texas Rangers,Los Angeles Angels,3,5,0
2023-06-15,Houston Astros,Washington Nationals,1,4,0
2023-06-15,San Diego Padres,Cleveland Guardians,6,8,0
2023-06-15,Los Angeles Dodgers,Chicago White Sox,5,4,1
2023-06-16,Chicago Cubs,Baltimore Orioles,10,3,1
2023-06-16,Washington Nationals,Miami Marlins,5,6,0
2023-06-16,New York Mets,St. Louis Cardinals,6,1,1
2023-06-16,Boston Red Sox,New York Yankees,15,5,1
2023-06-16,Atlanta Braves,Colorado Rockies,8,1,1
2023-06-16,Texas Rangers,Toronto Blue Jays,1,2,0
2023-06-16,Houston Astros,Cincinnati Reds,1,2,0
2023-06-16,Kansas City Royals,Los Angeles Angels,0,3,0
2023-06-16,Minnesota Twins,Detroit Tigers,1,7,0
2023-06-16,Milwaukee Brewers,Pittsburgh Pirates,5,4,1
2023-06-16,Arizona Diamondbacks,Cleveland Guardians,5,1,1
2023-06-16,San Diego Padres,Tampa Bay Rays,2,6,0
2023-06-16,Oakland Athletics,Philadelphia Phillies,1,6,0
2023-06-16,Los Angeles Dodgers,San Francisco Giants,5,7,0
2023-06-16,Seattle Mariners,Chicago White Sox,3,2,1
2023-06-17,Minnesota Twins,Detroit Tigers,2,0,1
2023-06-17,Chicago Cubs,Baltimore Orioles,3,2,1
2023-06-17,Texas Rangers,Toronto Blue Jays,4,2,1
2023-06-17,Washington Nationals,Miami Marlins,2,5,0
2023-06-17,Oakland Athletics,Philadelphia Phillies,2,3,0
2023-06-17,Houston Astros,Cincinnati Reds,3,10,0
2023-06-17,Kansas City Royals,Los Angeles Angels,10,9,1
2023-06-17,New York Mets,St. Louis Cardinals,3,5,0
2023-06-17,Atlanta Braves,Colorado Rockies,10,2,1
2023-06-17,Seattle Mariners,Chicago White Sox,3,4,0
2023-06-17,Milwaukee Brewers,Pittsburgh Pirates,5,0,1
2023-06-17,San Diego Padres,Tampa Bay Rays,2,0,1
2023-06-17,Los Angeles Dodgers,San Francisco Giants,0,15,0
2023-06-17,Arizona Diamondbacks,Cleveland Guardians,6,3,1
2023-06-18,Chicago Cubs,Baltimore Orioles,3,6,0
2023-06-18,Atlanta Braves,Colorado Rockies,14,6,1
2023-06-18,Washington Nationals,Miami Marlins,2,4,0
2023-06-18,Boston Red Sox,New York Yankees,6,2,1
2023-06-18,Boston Red Sox,New York Yankees,4,1,1
2023-06-18,New York Mets,St. Louis Cardinals,7,8,0
2023-06-18,Houston Astros,Cincinnati Reds,7,9,0
2023-06-18,Kansas City Royals,Los Angeles Angels,2,5,0
2023-06-18,Minnesota Twins,Detroit Tigers,4,6,0
2023-06-18,Milwaukee Brewers,Pittsburgh Pirates,5,2,1
2023-06-18,Texas Rangers,Toronto Blue Jays,11,7,1
2023-06-18,Oakland Athletics,Philadelphia Phillies,2,3,0
2023-06-18,Arizona Diamondbacks,Cleveland Guardians,3,12,0
2023-06-18,Los Angeles Dodgers,San Francisco Giants,3,7,0
2023-06-18,San Diego Padres,Tampa Bay Rays,5,4,1
2023-06-18,Seattle Mariners,Chicago White Sox,5,1,1
2023-06-19,Washington Nationals,St. Louis Cardinals,6,8,0
2023-06-19,Detroit Tigers,Kansas City Royals,6,4,1
2023-06-19,Miami Marlins,Toronto Blue Jays,11,0,1
2023-06-19,Pittsburgh Pirates,Chicago Cubs,0,8,0
2023-06-19,Cincinnati Reds,Colorado Rockies,5,4,1
2023-06-19,Minnesota Twins,Boston Red Sox,3,9,0
2023-06-19,Houston Astros,New York Mets,1,11,0
2023-06-19,Chicago White Sox,Texas Rangers,2,5,0
2023-06-19,Milwaukee Brewers,Arizona Diamondbacks,1,9,0
2023-06-19,San Francisco Giants,San Diego Padres,7,4,1
2023-06-20,Detroit Tigers,Kansas City Royals,0,1,0
2023-06-20,Tampa Bay Rays,Baltimore Orioles,6,8,0
2023-06-20,Philadelphia Phillies,Atlanta Braves,2,4,0
2023-06-20,Miami Marlins,Toronto Blue Jays,0,2,0
2023-06-20,Pittsburgh Pirates,Chicago Cubs,0,4,0
2023-06-20,Washington Nationals,St. Louis Cardinals,3,9,0
2023-06-20,New York Yankees,Seattle Mariners,3,1,1
2023-06-20,Cincinnati Reds,Colorado Rockies,8,6,1
2023-06-20,Cleveland Guardians,Oakland Athletics,3,2,1
2023-06-20,Minnesota Twins,Boston Red Sox,4,10,0
2023-06-20,Houston Astros,New York Mets,4,2,1
2023-06-20,Chicago White Sox,Texas Rangers,7,6,1
2023-06-20,Milwaukee Brewers,Arizona Diamondbacks,7,5,1
2023-06-20,San Francisco Giants,San Diego Padres,4,3,1
2023-06-20,Los Angeles Angels,Los Angeles Dodgers,0,2,0
2023-06-21,Tampa Bay Rays,Baltimore Orioles,7,2,1
2023-06-21,Miami Marlins,Toronto Blue Jays,3,6,0
2023-06-21,Cincinnati Reds,Colorado Rockies,5,3,1
2023-06-21,Pittsburgh Pirates,Chicago Cubs,3,8,0
2023-06-21,Detroit Tigers,Kansas City Royals,9,4,1
2023-06-21,Houston Astros,New York Mets,10,8,1
2023-06-21,Milwaukee Brewers,Arizona Diamondbacks,1,5,0
2023-06-21,Washington Nationals,St. Louis Cardinals,3,0,1
2023-06-21,New York Yankees,Seattle Mariners,4,2,1
2023-06-21,Cleveland Guardians,Oakland Athletics,7,6,1
2023-06-21,Minnesota Twins,Boston Red Sox,5,4,1
2023-06-21,Chicago White Sox,Texas Rangers,3,6,0
2023-06-21,Los Angeles Angels,Los Angeles Dodgers,0,2,0
2023-06-21,San Francisco Giants,San Diego Padres,4,2,1
2023-06-22,Washington Nationals,Arizona Diamondbacks,3,5,0
2023-06-22,Philadelphia Phillies,Atlanta Braves,1,5,0
2023-06-22,Cleveland Guardians,Oakland Athletics,6,1,1
2023-06-22,Minnesota Twins,Boston Red Sox,6,0,1
2023-06-22,San Francisco Giants,San Diego Padres,0,10,0
2023-06-22,Tampa Bay Rays,Kansas City Royals,5,6,0
2023-06-22,Miami Marlins,Pittsburgh Pirates,6,4,1
2023-06-22,New York Yankees,Seattle Mariners,2,10,0
2023-06-23,Tampa Bay Rays,Kansas City Royals,11,3,1
2023-06-23,Detroit Tigers,Minnesota Twins,1,4,0
2023-06-23,Cincinnati Reds,Atlanta Braves,11,10,1
2023-06-23,Miami Marlins,Pittsburgh Pirates,1,3,0
2023-06-23,Baltimore Orioles,Seattle Mariners,1,13,0
2023-06-23,Philadelphia Phillies,New York Mets,5,1,1
2023-06-23,New York Yankees,Texas Rangers,2,4,0
2023-06-23,Toronto Blue Jays,Oakland Athletics,4,5,0
2023-06-23,Cleveland Guardians,Milwaukee Brewers,1,7,0
2023-06-23,Chicago White Sox,Boston Red Sox,1,3,0
2023-06-23,Colorado Rockies,Los Angeles Angels,7,4,1
2023-06-23,San Diego Padres,Washington Nationals,13,3,1
2023-06-23,Los Angeles Dodgers,Houston Astros,3,2,1
2023-06-23,San Francisco Giants,Arizona Diamondbacks,8,5,1
2023-06-24,St. Louis Cardinals,Chicago Cubs,1,9,0
2023-06-24,Baltimore Orioles,Seattle Mariners,6,4,1
2023-06-24,San Francisco Giants,Arizona Diamondbacks,7,6,1
2023-06-24,Philadelphia Phillies,New York Mets,2,4,0
2023-06-24,New York Yankees,Texas Rangers,1,0,1
2023-06-24,Toronto Blue Jays,Oakland Athletics,7,3,1
2023-06-24,Tampa Bay Rays,Kansas City Royals,4,9,0
2023-06-24,Cincinnati Reds,Atlanta Braves,6,7,0
2023-06-24,Chicago White Sox,Boston Red Sox,5,4,1
2023-06-24,Miami Marlins,Pittsburgh Pirates,4,3,1
2023-06-24,Cleveland Guardians,Milwaukee Brewers,4,2,1
2023-06-24,Los Angeles Dodgers,Houston Astros,8,7,1
2023-06-24,Detroit Tigers,Minnesota Twins,3,2,1
2023-06-24,San Diego Padres,Washington Nationals,0,2,0
2023-06-24,Colorado Rockies,Los Angeles Angels,1,25,0
2023-06-25,St. Louis Cardinals,Chicago Cubs,7,5,1
2023-06-25,Detroit Tigers,Minnesota Twins,3,6,0
2023-06-25,Baltimore Orioles,Seattle Mariners,3,2,1
2023-06-25,Philadelphia Phillies,New York Mets,7,6,1
2023-06-25,New York Yankees,Texas Rangers,5,3,1
2023-06-25,Toronto Blue Jays,Oakland Athletics,12,1,1
2023-06-25,Tampa Bay Rays,Kansas City Royals,3,1,1
2023-06-25,Cincinnati Reds,Atlanta Braves,6,7,0
2023-06-25,Miami Marlins,Pittsburgh Pirates,2,0,1
2023-06-25,Cleveland Guardians,Milwaukee Brewers,4,5,0
2023-06-25,Chicago White Sox,Boston Red Sox,4,1,1
2023-06-25,Colorado Rockies,Los Angeles Angels,4,3,1
2023-06-25,San Francisco Giants,Arizona Diamondbacks,2,5,0
2023-06-25,San Diego Padres,Washington Nationals,3,8,0
2023-06-25,Los Angeles Dodgers,Houston Astros,5,6,0
2023-06-26,Baltimore Orioles,Cincinnati Reds,10,3,1
2023-06-26,New York Mets,Milwaukee Brewers,1,2,0
2023-06-26,Atlanta Braves,Minnesota Twins,4,1,1
2023-06-26,Texas Rangers,Detroit Tigers,2,7,0
2023-06-26,Los Angeles Angels,Chicago White Sox,2,1,1
2023-06-26,Seattle Mariners,Washington Nationals,8,4,1
2023-06-27,Baltimore Orioles,Cincinnati Reds,1,3,0
2023-06-27,Pittsburgh Pirates,San Diego Padres,9,4,1
2023-06-27,Toronto Blue Jays,San Francisco Giants,0,3,0
2023-06-27,Boston Red Sox,Miami Marlins,1,10,0
2023-06-27,New York Mets,Milwaukee Brewers,7,2,1
2023-06-27,Atlanta Braves,Minnesota Twins,6,2,1
2023-06-27,St. Louis Cardinals,Houston Astros,4,2,1
2023-06-27,Texas Rangers,Detroit Tigers,8,3,1
2023-06-27,Chicago Cubs,Philadelphia Phillies,1,5,0
2023-06-27,Kansas City Royals,Cleveland Guardians,1,2,0
2023-06-27,Colorado Rockies,Los Angeles Dodgers,0,5,0
2023-06-27,Los Angeles Angels,Chicago White Sox,4,2,1
2023-06-27,Seattle Mariners,Washington Nationals,4,7,0
2023-06-27,Arizona Diamondbacks,Tampa Bay Rays,8,4,1
2023-06-27,Oakland Athletics,New York Yankees,2,1,1
2023-06-28,Atlanta Braves,Minnesota Twins,3,0,1
2023-06-28,Seattle Mariners,Washington Nationals,1,4,0
2023-06-28,Baltimore Orioles,Cincinnati Reds,7,11,0
2023-06-28,Pittsburgh Pirates,San Diego Padres,7,1,1
2023-06-28,Toronto Blue Jays,San Francisco Giants,6,1,1
2023-06-28,Boston Red Sox,Miami Marlins,2,6,0
2023-06-28,New York Mets,Milwaukee Brewers,2,5,0
2023-06-28,St. Louis Cardinals,Houston Astros,7,10,0
2023-06-28,Texas Rangers,Detroit Tigers,10,2,1
2023-06-28,Chicago Cubs,Philadelphia Phillies,5,8,0
2023-06-28,Kansas City Royals,Cleveland Guardians,1,14,0
2023-06-28,Colorado Rockies,Los Angeles Dodgers,9,8,1
2023-06-28,Los Angeles Angels,Chicago White Sox,5,11,0
2023-06-28,Arizona Diamondbacks,Tampa Bay Rays,2,3,0
2023-06-28,Oakland Athletics,New York Yankees,0,11,0
2023-06-29,Pittsburgh Pirates,San Diego Padres,5,4,1
2023-06-29,Texas Rangers,Detroit Tigers,5,8,0
2023-06-29,Kansas City Royals,Cleveland Guardians,4,3,1
2023-06-29,Oakland Athletics,New York Yankees,4,10,0
2023-06-29,Arizona Diamondbacks,Tampa Bay Rays,1,6,0
2023-06-29,Los Angeles Angels,Chicago White Sox,7,9,0
2023-06-29,Boston Red Sox,Miami Marlins,0,2,0
2023-06-29,Toronto Blue Jays,San Francisco Giants,2,1,1
2023-06-29,New York Mets,Milwaukee Brewers,2,3,0
2023-06-29,St. Louis Cardinals,Houston Astros,0,14,0
2023-06-29,Chicago Cubs,Philadelphia Phillies,1,3,0
2023-06-29,Colorado Rockies,Los Angeles Dodgers,3,14,0
2023-06-30,Chicago Cubs,Cleveland Guardians,10,1,1
2023-06-30,Cincinnati Reds,San Diego Padres,7,5,1
2023-06-30,Philadelphia Phillies,Washington Nationals,1,2,0
2023-06-30,Baltimore Orioles,Minnesota Twins,1,8,0
2023-06-30,Pittsburgh Pirates,Milwaukee Brewers,8,7,1
2023-06-30,Toronto Blue Jays,Boston Red Sox,0,5,0
2023-06-30,New York Mets,San Francisco Giants,4,5,0
2023-06-30,Atlanta Braves,Miami Marlins,16,4,1
2023-06-30,Texas Rangers,Houston Astros,3,5,0
2023-06-30,Colorado Rockies,Detroit Tigers,8,5,1
2023-06-30,Kansas City Royals,Los Angeles Dodgers,3,9,0
2023-06-30,Los Angeles Angels,Arizona Diamondbacks,2,6,0
2023-06-30,Oakland Athletics,Chicago White Sox,7,4,1
2023-06-30,Seattle Mariners,Tampa Bay Rays,4,15,0
2023-07-01,Cincinnati Reds,San Diego Padres,5,12,0
2023-07-01,St. Louis Cardinals,New York Yankees,11,4,1
2023-07-01,St. Louis Cardinals,New York Yankees,2,6,0
2023-07-01,Toronto Blue Jays,Boston Red Sox,6,7,0
2023-07-01,Texas Rangers,Houston Astros,5,2,1
2023-07-01,Baltimore Orioles,Minnesota Twins,0,1,0
2023-07-01,Philadelphia Phillies,Washington Nationals,19,4,1
2023-07-01,Pittsburgh Pirates,Milwaukee Brewers,8,11,0
2023-07-01,Oakland Athletics,Chicago White Sox,7,6,1
2023-07-01,New York Mets,San Francisco Giants,4,1,1
2023-07-01,Atlanta Braves,Miami Marlins,7,0,1
2023-07-01,Chicago Cubs,Cleveland Guardians,0,6,0
2023-07-01,Kansas City Royals,Los Angeles Dodgers,6,4,1
2023-07-01,Seattle Mariners,Tampa Bay Rays,8,3,1
2023-07-01,Colorado Rockies,Detroit Tigers,2,4,0
2023-07-01,Los Angeles Angels,Arizona Diamondbacks,1,3,0
2023-07-02,Baltimore Orioles,Minnesota Twins,2,1,1
2023-07-02,Philadelphia Phillies,Washington Nationals,4,5,0
2023-07-02,Atlanta Braves,Miami Marlins,6,3,1
2023-07-02,Pittsburgh Pirates,Milwaukee Brewers,3,6,0
2023-07-02,Toronto Blue Jays,Boston Red Sox,4,5,0
2023-07-02,Cincinnati Reds,San Diego Padres,4,3,1
2023-07-02,Kansas City Royals,Los Angeles Dodgers,9,1,1
2023-07-02,St. Louis Cardinals,New York Yankees,5,1,1
2023-07-02,Texas Rangers,Houston Astros,3,5,0
2023-07-02,Colorado Rockies,Detroit Tigers,9,14,0
2023-07-02,Los Angeles Angels,Arizona Diamondbacks,5,2,1
2023-07-02,Oakland Athletics,Chicago White Sox,7,8,0
2023-07-02,Seattle Mariners,Tampa Bay Rays,7,6,1
2023-07-02,Chicago Cubs,Cleveland Guardians,6,8,0
2023-07-02,New York Mets,San Francisco Giants,8,4,1
2023-07-03,Texas Rangers,Houston Astros,11,12,0
2023-07-03,Milwaukee Brewers,Chicago Cubs,8,6,1
2023-07-03,Washington Nationals,Cincinnati Reds,2,3,0
2023-07-03,Miami Marlins,St. Louis Cardinals,5,4,1
2023-07-03,New York Yankees,Baltimore Orioles,6,3,1
2023-07-03,Cleveland Guardians,Atlanta Braves,2,4,0
2023-07-03,Minnesota Twins,Kansas City Royals,8,4,1
2023-07-03,San Diego Padres,Los Angeles Angels,10,3,1
2023-07-03,San Francisco Giants,Seattle Mariners,5,6,0
2023-07-03,Los Angeles Dodgers,Pittsburgh Pirates,5,2,1
2023-07-04,Washington Nationals,Cincinnati Reds,4,8,0
2023-07-04,New York Yankees,Baltimore Orioles,8,4,1
2023-07-04,Miami Marlins,St. Louis Cardinals,15,2,1
2023-07-04,Boston Red Sox,Texas Rangers,2,6,0
2023-07-04,Minnesota Twins,Kansas City Royals,9,3,1
2023-07-04,Houston Astros,Colorado Rockies,4,1,1
2023-07-04,Arizona Diamondbacks,New York Mets,5,8,0
2023-07-04,Tampa Bay Rays,Philadelphia Phillies,1,3,0
2023-07-04,Milwaukee Brewers,Chicago Cubs,6,7,0
2023-07-04,San Francisco Giants,Seattle Mariners,0,6,0
2023-07-04,Detroit Tigers,Oakland Athletics,0,1,0
2023-07-04,San Diego Padres,Los Angeles Angels,8,5,1
2023-07-04,Cleveland Guardians,Atlanta Braves,6,5,1
2023-07-04,Chicago White Sox,Toronto Blue Jays,3,4,0
2023-07-04,Los Angeles Dodgers,Pittsburgh Pirates,7,9,0
2023-07-05,Houston Astros,Colorado Rockies,6,4,1
2023-07-05,Detroit Tigers,Oakland Athletics,3,12,0
2023-07-05,Tampa Bay Rays,Philadelphia Phillies,4,8,0
2023-07-05,Miami Marlins,St. Louis Cardinals,10,9,1
2023-07-05,Washington Nationals,Cincinnati Reds,2,9,0
2023-07-05,New York Yankees,Baltimore Orioles,3,6,0
2023-07-05,Boston Red Sox,Texas Rangers,4,2,1
2023-07-05,Cleveland Guardians,Atlanta Braves,1,8,0
2023-07-05,Minnesota Twins,Kansas City Royals,5,0,1
2023-07-05,Milwaukee Brewers,Chicago Cubs,3,4,0
2023-07-05,San Diego Padres,Los Angeles Angels,5,3,1
2023-07-05,San Francisco Giants,Seattle Mariners,2,0,1
2023-07-05,Arizona Diamondbacks,New York Mets,1,2,0
2023-07-05,Los Angeles Dodgers,Pittsburgh Pirates,6,4,1
2023-07-06,Washington Nationals,Cincinnati Reds,4,5,0
2023-07-06,Detroit Tigers,Oakland Athletics,9,0,1
2023-07-06,Milwaukee Brewers,Chicago Cubs,6,5,1
2023-07-06,Chicago White Sox,Toronto Blue Jays,2,6,0
2023-07-06,Chicago White Sox,Toronto Blue Jays,4,5,0
2023-07-06,Tampa Bay Rays,Philadelphia Phillies,1,3,0
2023-07-06,Miami Marlins,St. Louis Cardinals,0,3,0
2023-07-06,New York Yankees,Baltimore Orioles,1,14,0
2023-07-06,Cleveland Guardians,Kansas City Royals,6,1,1
2023-07-06,Boston Red Sox,Texas Rangers,10,6,1
2023-07-06,Houston Astros,Seattle Mariners,1,5,0
2023-07-06,Arizona Diamondbacks,New York Mets,0,9,0
2023-07-06,Los Angeles Dodgers,Pittsburgh Pirates,5,2,1
2023-07-07,Detroit Tigers,Toronto Blue Jays,2,12,0
2023-07-07,Tampa Bay Rays,Atlanta Braves,1,2,0
2023-07-07,Miami Marlins,Philadelphia Phillies,3,4,0
